Country Name,Country Code,Series Name,Series Code,YR2015,YR2022/YR2021
Kiribati,KIR,Cultural Globalization,KOFCuGIdj,97,99
St Kitts and Nevis,KNA,Cultural Globalization,KOFCuGIdj,86,75
"Korea, Rep",KOR,Cultural Globalization,KOFCuGIdj,88,88
Kuwait,KWT,Cultural Globalization,KOFCuGIdj,58,58
Lao PDR,LAO,Cultural Globalization,KOFCuGIdj,31,34
Lebanon,LBN,Cultural Globalization,KOFCuGIdj,41,43
Liberia,LBR,Cultural Globalization,KOFCuGIdj,37,50
Libya,LBY,Cultural Globalization,KOFCuGIdj,27,26
St Lucia,LCA,Cultural Globalization,KOFCuGIdj,75,98
Liechtenstein,LIE,Cultural Globalization,KOFCuGIdj,81,95
Sri Lanka,LKA,Cultural Globalization,KOFCuGIdj,58,69
Lesotho,LSO,Cultural Globalization,KOFCuGIdj,45,44
Lithuania,LTU,Cultural Globalization,KOFCuGIdj,89,86
Luxembourg,LUX,Cultural Globalization,KOFCuGIdj,92,88
Latvia,LVA,Cultural Globalization,KOFCuGIdj,83,86
"Macao SAR, China",MAC,Cultural Globalization,KOFCuGIdj,67,70
Morocco,MAR,Cultural Globalization,KOFCuGIdj,41,41
Monaco,MCO,Cultural Globalization,KOFCuGIdj,NA,NA
Moldova,MDA,Cultural Globalization,KOFCuGIdj,77,78
Madagascar,MDG,Cultural Globalization,KOFCuGIdj,49,52
Maldives,MDV,Cultural Globalization,KOFCuGIdj,48,62
Mexico,MEX,Cultural Globalization,KOFCuGIdj,70,69
Marshall Islands,MHL,Cultural Globalization,KOFCuGIdj,77,74
North Macedonia,MKD,Cultural Globalization,KOFCuGIdj,73,70
Mali,MLI,Cultural Globalization,KOFCuGIdj,29,26
Malta,MLT,Cultural Globalization,KOFCuGIdj,92,92
Myanmar,MMR,Cultural Globalization,KOFCuGIdj,32,30
Montenegro,MNE,Cultural Globalization,KOFCuGIdj,82,73
Mongolia,MNG,Cultural Globalization,KOFCuGIdj,74,76
Mozambique,MOZ,Cultural Globalization,KOFCuGIdj,32,30
Mauritania,MRT,Cultural Globalization,KOFCuGIdj,51,50
Mauritius,MUS,Cultural Globalization,KOFCuGIdj,77,78
Malawi,MWI,Cultural Globalization,KOFCuGIdj,57,63
Malaysia,MYS,Cultural Globalization,KOFCuGIdj,73,74
Namibia,NAM,Cultural Globalization,KOFCuGIdj,57,61
New Caledonia,NCL,Cultural Globalization,KOFCuGIdj,NA,NA
Niger,NER,Cultural Globalization,KOFCuGIdj,25,28
Nigeria,NGA,Cultural Globalization,KOFCuGIdj,36,51
Nicaragua,NIC,Cultural Globalization,KOFCuGIdj,62,51
Netherlands,NLD,Cultural Globalization,KOFCuGIdj,91,93
Norway,NOR,Cultural Globalization,KOFCuGIdj,93,95
Nepal,NPL,Cultural Globalization,KOFCuGIdj,55,42
New Zealand,NZL,Cultural Globalization,KOFCuGIdj,93,95
Oman,OMN,Cultural Globalization,KOFCuGIdj,64,51
Pakistan,PAK,Cultural Globalization,KOFCuGIdj,32,32
Panama,PAN,Cultural Globalization,KOFCuGIdj,71,77
Peru,PER,Cultural Globalization,KOFCuGIdj,73,66
Philippines,PHL,Cultural Globalization,KOFCuGIdj,61,59
Palau,PLW,Cultural Globalization,KOFCuGIdj,67,78
Papua New Guinea,PNG,Cultural Globalization,KOFCuGIdj,49,53
Poland,POL,Cultural Globalization,KOFCuGIdj,94,84
Puerto Rico,PRI,Cultural Globalization,KOFCuGIdj,NA,NA
"Korea, Dem People’s Rep",PRK,Cultural Globalization,KOFCuGIdj,39,33
Portugal,PRT,Cultural Globalization,KOFCuGIdj,67,72
Paraguay,PRY,Cultural Globalization,KOFCuGIdj,59,62
French Polynesia,PYF,Cultural Globalization,KOFCuGIdj,NA,NA
Qatar,QAT,Cultural Globalization,KOFCuGIdj,68,73
Romania,ROM,Cultural Globalization,KOFCuGIdj,79,83
Russian Federation,RUS,Cultural Globalization,KOFCuGIdj,67,61
Rwanda,RWA,Cultural Globalization,KOFCuGIdj,43,39
Saudi Arabia,SAU,Cultural Globalization,KOFCuGIdj,54,52
Sudan,SDN,Cultural Globalization,KOFCuGIdj,19,24
Senegal,SEN,Cultural Globalization,KOFCuGIdj,63,57
Singapore,SGP,Cultural Globalization,KOFCuGIdj,72,78
Solomon Islands,SLB,Cultural Globalization,KOFCuGIdj,64,79
Sierra Leone,SLE,Cultural Globalization,KOFCuGIdj,56,57
El Salvador,SLV,Cultural Globalization,KOFCuGIdj,52,51
San Marino,SMR,Cultural Globalization,KOFCuGIdj,91,87
Somalia,SOM,Cultural Globalization,KOFCuGIdj,6,7
Serbia,SRB,Cultural Globalization,KOFCuGIdj,85,82
Sao Tome and Principe,STP,Cultural Globalization,KOFCuGIdj,63,67
Suriname,SUR,Cultural Globalization,KOFCuGIdj,85,75
Slovak Republic,SVK,Cultural Globalization,KOFCuGIdj,91,94
Slovenia,SVN,Cultural Globalization,KOFCuGIdj,95,89
Sweden,SWE,Cultural Globalization,KOFCuGIdj,97,96
Eswatini,SWZ,Cultural Globalization,KOFCuGIdj,36,33
Seychelles,SYC,Cultural Globalization,KOFCuGIdj,79,87
Syrian Arab Republic,SYR,Cultural Globalization,KOFCuGIdj,38,39
Chad,TCD,Cultural Globalization,KOFCuGIdj,17,18
Togo,TGO,Cultural Globalization,KOFCuGIdj,40,42
Thailand,THA,Cultural Globalization,KOFCuGIdj,49,60
Tajikistan,TJK,Cultural Globalization,KOFCuGIdj,57,55
Turkmenistan,TKM,Cultural Globalization,KOFCuGIdj,26,25
Timor-Leste,TMP,Cultural Globalization,KOFCuGIdj,58,60
Tonga,TON,Cultural Globalization,KOFCuGIdj,77,65
Trinidad and Tobago,TTO,Cultural Globalization,KOFCuGIdj,72,74
Tunisia,TUN,Cultural Globalization,KOFCuGIdj,67,65
Turkey,TUR,Cultural Globalization,KOFCuGIdj,58,46
Tanzania,TZA,Cultural Globalization,KOFCuGIdj,59,48
Uganda,UGA,Cultural Globalization,KOFCuGIdj,57,59
Ukraine,UKR,Cultural Globalization,KOFCuGIdj,84,83
Uruguay,URY,Cultural Globalization,KOFCuGIdj,75,81
United States,USA,Cultural Globalization,KOFCuGIdj,94,88
Uzbekistan,UZB,Cultural Globalization,KOFCuGIdj,29,32
St Vincent and the Grenadines,VCT,Cultural Globalization,KOFCuGIdj,84,85
"Venezuela, RB",VEN,Cultural Globalization,KOFCuGIdj,55,51
Virgin Islands (US),VIR,Cultural Globalization,KOFCuGIdj,NA,NA
Vietnam,VNM,Cultural Globalization,KOFCuGIdj,62,60
Vanuatu,VUT,Cultural Globalization,KOFCuGIdj,67,70
West Bank and Gaza,WBG,Cultural Globalization,KOFCuGIdj,NA,NA
Samoa,WSM,Cultural Globalization,KOFCuGIdj,81,83
"Yemen, Rep",YEM,Cultural Globalization,KOFCuGIdj,23,28
South Africa,ZAF,Cultural Globalization,KOFCuGIdj,64,72
"Congo, Dem Rep",ZAR,Cultural Globalization,KOFCuGIdj,35,26
Zambia,ZMB,Cultural Globalization,KOFCuGIdj,63,69
Zimbabwe,ZWE,Cultural Globalization,KOFCuGIdj,46,62
Aruba,ABW,Informational Globalization,KOFInGIdj,81,81
Andorra,ADO,Informational Globalization,KOFInGIdj,91,91
Afghanistan,AFG,Informational Globalization,KOFInGIdj,47,51
Angola,AGO,Informational Globalization,KOFInGIdj,49,46
Albania,ALB,Informational Globalization,KOFInGIdj,82,87
United Arab Emirates,ARE,Informational Globalization,KOFInGIdj,66,84
Argentina,ARG,Informational Globalization,KOFInGIdj,79,84
Armenia,ARM,Informational Globalization,KOFInGIdj,79,82
Antigua and Barbuda,ATG,Informational Globalization,KOFInGIdj,83,88
Australia,AUS,Informational Globalization,KOFInGIdj,93,95
Austria,AUT,Informational Globalization,KOFInGIdj,90,91
Azerbaijan,AZE,Informational Globalization,KOFInGIdj,76,81
Burundi,BDI,Informational Globalization,KOFInGIdj,31,32
Belgium,BEL,Informational Globalization,KOFInGIdj,92,92
Benin,BEN,Informational Globalization,KOFInGIdj,52,56
Burkina Faso,BFA,Informational Globalization,KOFInGIdj,48,52
Bangladesh,BGD,Informational Globalization,KOFInGIdj,51,57
Bulgaria,BGR,Informational Globalization,KOFInGIdj,82,85
Bahrain,BHR,Informational Globalization,KOFInGIdj,78,65
"Bahamas, The",BHS,Informational Globalization,KOFInGIdj,85,87
Bosnia and Herzegovina,BIH,Informational Globalization,KOFInGIdj,80,82
Belarus,BLR,Informational Globalization,KOFInGIdj,72,79
Belize,BLZ,Informational Globalization,KOFInGIdj,74,70
Bermuda,BMU,Informational Globalization,KOFInGIdj,96,96
Bolivia,BOL,Informational Globalization,KOFInGIdj,66,71
Brazil,BRA,Informational Globalization,KOFInGIdj,80,82
Barbados,BRB,Informational Globalization,KOFInGIdj,91,92
Brunei Darussalam,BRN,Informational Globalization,KOFInGIdj,58,74
Bhutan,BTN,Informational Globalization,KOFInGIdj,59,65
Botswana,BWA,Informational Globalization,KOFInGIdj,61,65
Central African Republic,CAF,Informational Globalization,KOFInGIdj,34,38
Canada,CAN,Informational Globalization,KOFInGIdj,95,95
Switzerland,CHE,Informational Globalization,KOFInGIdj,91,91
Chile,CHL,Informational Globalization,KOFInGIdj,89,93
China,CHN,Informational Globalization,KOFInGIdj,62,68
Cote d'Ivoire,CIV,Informational Globalization,KOFInGIdj,52,60
Cameroon,CMR,Informational Globalization,KOFInGIdj,48,55
"Congo, Rep",COG,Informational Globalization,KOFInGIdj,51,47
Colombia,COL,Informational Globalization,KOFInGIdj,73,75
Comoros,COM,Informational Globalization,KOFInGIdj,53,58
Cabo Verde,CPV,Informational Globalization,KOFInGIdj,71,77
Costa Rica,CRI,Informational Globalization,KOFInGIdj,89,92
Cuba,CUB,Informational Globalization,KOFInGIdj,65,71
Cayman Islands,CYM,Informational Globalization,KOFInGIdj,73,73
Cyprus,CYP,Informational Globalization,KOFInGIdj,92,95
Czech Republic,CZE,Informational Globalization,KOFInGIdj,83,84
Germany,DEU,Informational Globalization,KOFInGIdj,90,89
Djibouti,DJI,Informational Globalization,KOFInGIdj,47,54
Dominica,DMA,Informational Globalization,KOFInGIdj,70,72
Denmark,DNK,Informational Globalization,KOFInGIdj,83,84
Dominican Republic,DOM,Informational Globalization,KOFInGIdj,72,76
Algeria,DZA,Informational Globalization,KOFInGIdj,74,82
Ecuador,ECU,Informational Globalization,KOFInGIdj,62,64
"Egypt, Arab Rep",EGY,Informational Globalization,KOFInGIdj,71,79
Eritrea,ERI,Informational Globalization,KOFInGIdj,30,40
Spain,ESP,Informational Globalization,KOFInGIdj,91,93
Estonia,EST,Informational Globalization,KOFInGIdj,95,96
Ethiopia,ETH,Informational Globalization,KOFInGIdj,38,39
Finland,FIN,Informational Globalization,KOFInGIdj,91,91
Fiji,FJI,Informational Globalization,KOFInGIdj,60,68
France,FRA,Informational Globalization,KOFInGIdj,91,92
Faroe Islands,FRO,Informational Globalization,KOFInGIdj,95,96
"Micronesia, Fed Sts",FSM,Informational Globalization,KOFInGIdj,59,59
Gabon,GAB,Informational Globalization,KOFInGIdj,54,59
United Kingdom,GBR,Informational Globalization,KOFInGIdj,93,94
Georgia,GEO,Informational Globalization,KOFInGIdj,79,83
Ghana,GHA,Informational Globalization,KOFInGIdj,62,67
Guinea,GIN,Informational Globalization,KOFInGIdj,44,50
"Gambia, The",GMB,Informational Globalization,KOFInGIdj,48,50
Guinea-Bissau,GNB,Informational Globalization,KOFInGIdj,44,51
Equatorial Guinea,GNQ,Informational Globalization,KOFInGIdj,41,48
Greece,GRC,Informational Globalization,KOFInGIdj,84,89
Grenada,GRD,Informational Globalization,KOFInGIdj,72,74
Greenland,GRL,Informational Globalization,KOFInGIdj,NA,NA
Guatemala,GTM,Informational Globalization,KOFInGIdj,58,63
Guam,GUM,Informational Globalization,KOFInGIdj,82,83
Guyana,GUY,Informational Globalization,KOFInGIdj,72,79
"Hong Kong SAR, China",HKG,Informational Globalization,KOFInGIdj,88,90
Honduras,HND,Informational Globalization,KOFInGIdj,56,60
Croatia,HRV,Informational Globalization,KOFInGIdj,83,86
Haiti,HTI,Informational Globalization,KOFInGIdj,50,54
Hungary,HUN,Informational Globalization,KOFInGIdj,87,89
Indonesia,IDN,Informational Globalization,KOFInGIdj,51,54
India,IND,Informational Globalization,KOFInGIdj,55,60
Ireland,IRL,Informational Globalization,KOFInGIdj,93,94
"Iran, Islamic Rep",IRN,Informational Globalization,KOFInGIdj,72,80
Iraq,IRQ,Informational Globalization,KOFInGIdj,68,78
Iceland,ISL,Informational Globalization,KOFInGIdj,89,89
Israel,ISR,Informational Globalization,KOFInGIdj,79,79
Italy,ITA,Informational Globalization,KOFInGIdj,82,86
Jamaica,JAM,Informational Globalization,KOFInGIdj,81,84
Jordan,JOR,Informational Globalization,KOFInGIdj,76,82
Japan,JPN,Informational Globalization,KOFInGIdj,93,92
Kazakhstan,KAZ,Informational Globalization,KOFInGIdj,76,80
Kenya,KEN,Informational Globalization,KOFInGIdj,49,53
Kyrgyz Republic,KGZ,Informational Globalization,KOFInGIdj,71,81
Cambodia,KHM,Informational Globalization,KOFInGIdj,51,60
Kiribati,KIR,Informational Globalization,KOFInGIdj,48,52
St Kitts and Nevis,KNA,Informational Globalization,KOFInGIdj,86,86
"Korea, Rep",KOR,Informational Globalization,KOFInGIdj,86,90
Kuwait,KWT,Informational Globalization,KOFInGIdj,83,85
Lao PDR,LAO,Informational Globalization,KOFInGIdj,49,62
Lebanon,LBN,Informational Globalization,KOFInGIdj,81,85
Liberia,LBR,Informational Globalization,KOFInGIdj,44,49
Libya,LBY,Informational Globalization,KOFInGIdj,47,49
St Lucia,LCA,Informational Globalization,KOFInGIdj,83,86
Liechtenstein,LIE,Informational Globalization,KOFInGIdj,96,95
Sri Lanka,LKA,Informational Globalization,KOFInGIdj,53,62
Lesotho,LSO,Informational Globalization,KOFInGIdj,52,56
Lithuania,LTU,Informational Globalization,KOFInGIdj,91,95
Luxembourg,LUX,Informational Globalization,KOFInGIdj,99,98
Latvia,LVA,Informational Globalization,KOFInGIdj,90,93
"Macao SAR, China",MAC,Informational Globalization,KOFInGIdj,88,90
Morocco,MAR,Informational Globalization,KOFInGIdj,78,85
Monaco,MCO,Informational Globalization,KOFInGIdj,92,91
Moldova,MDA,Informational Globalization,KOFInGIdj,75,80
Madagascar,MDG,Informational Globalization,KOFInGIdj,44,47
Maldives,MDV,Informational Globalization,KOFInGIdj,74,77
Mexico,MEX,Informational Globalization,KOFInGIdj,71,75
Marshall Islands,MHL,Informational Globalization,KOFInGIdj,79,84
North Macedonia,MKD,Informational Globalization,KOFInGIdj,81,83
Mali,MLI,Informational Globalization,KOFInGIdj,52,58
Malta,MLT,Informational Globalization,KOFInGIdj,92,95
Myanmar,MMR,Informational Globalization,KOFInGIdj,47,54
Montenegro,MNE,Informational Globalization,KOFInGIdj,86,88
Mongolia,MNG,Informational Globalization,KOFInGIdj,75,86
Mozambique,MOZ,Informational Globalization,KOFInGIdj,47,50
Mauritania,MRT,Informational Globalization,KOFInGIdj,52,58
Mauritius,MUS,Informational Globalization,KOFInGIdj,83,88
Malawi,MWI,Informational Globalization,KOFInGIdj,43,49
Malaysia,MYS,Informational Globalization,KOFInGIdj,78,82
Namibia,NAM,Informational Globalization,KOFInGIdj,58,62
New Caledonia,NCL,Informational Globalization,KOFInGIdj,75,76
Niger,NER,Informational Globalization,KOFInGIdj,41,47
Nigeria,NGA,Informational Globalization,KOFInGIdj,54,59
Nicaragua,NIC,Informational Globalization,KOFInGIdj,57,62
Netherlands,NLD,Informational Globalization,KOFInGIdj,98,98
Norway,NOR,Informational Globalization,KOFInGIdj,93,93
Nepal,NPL,Informational Globalization,KOFInGIdj,52,59
New Zealand,NZL,Informational Globalization,KOFInGIdj,91,92
Oman,OMN,Informational Globalization,KOFInGIdj,72,77
Pakistan,PAK,Informational Globalization,KOFInGIdj,50,53
Panama,PAN,Informational Globalization,KOFInGIdj,71,76
Peru,PER,Informational Globalization,KOFInGIdj,68,72
Philippines,PHL,Informational Globalization,KOFInGIdj,65,68
Palau,PLW,Informational Globalization,KOFInGIdj,77,76
Papua New Guinea,PNG,Informational Globalization,KOFInGIdj,50,54
Poland,POL,Informational Globalization,KOFInGIdj,87,88
Puerto Rico,PRI,Informational Globalization,KOFInGIdj,89,92
"Korea, Dem People’s Rep",PRK,Informational Globalization,KOFInGIdj,NA,NA
Portugal,PRT,Informational Globalization,KOFInGIdj,93,95
Paraguay,PRY,Informational Globalization,KOFInGIdj,80,75
French Polynesia,PYF,Informational Globalization,KOFInGIdj,86,87
Qatar,QAT,Informational Globalization,KOFInGIdj,67,80
Romania,ROM,Informational Globalization,KOFInGIdj,80,86
Russian Federation,RUS,Informational Globalization,KOFInGIdj,65,70
Rwanda,RWA,Informational Globalization,KOFInGIdj,37,42
Saudi Arabia,SAU,Informational Globalization,KOFInGIdj,74,81
Sudan,SDN,Informational Globalization,KOFInGIdj,46,47
Senegal,SEN,Informational Globalization,KOFInGIdj,57,63
Singapore,SGP,Informational Globalization,KOFInGIdj,76,79
Solomon Islands,SLB,Informational Globalization,KOFInGIdj,48,52
Sierra Leone,SLE,Informational Globalization,KOFInGIdj,45,47
El Salvador,SLV,Informational Globalization,KOFInGIdj,70,76
San Marino,SMR,Informational Globalization,KOFInGIdj,83,85
Somalia,SOM,Informational Globalization,KOFInGIdj,32,33
Serbia,SRB,Informational Globalization,KOFInGIdj,84,86
Sao Tome and Principe,STP,Informational Globalization,KOFInGIdj,65,68
Suriname,SUR,Informational Globalization,KOFInGIdj,75,79
Slovak Republic,SVK,Informational Globalization,KOFInGIdj,91,93
Slovenia,SVN,Informational Globalization,KOFInGIdj,91,94
Sweden,SWE,Informational Globalization,KOFInGIdj,91,91
Eswatini,SWZ,Informational Globalization,KOFInGIdj,49,54
Seychelles,SYC,Informational Globalization,KOFInGIdj,76,81
Syrian Arab Republic,SYR,Informational Globalization,KOFInGIdj,63,67
Chad,TCD,Informational Globalization,KOFInGIdj,34,39
Togo,TGO,Informational Globalization,KOFInGIdj,45,53
Thailand,THA,Informational Globalization,KOFInGIdj,69,77
Tajikistan,TJK,Informational Globalization,KOFInGIdj,62,69
Turkmenistan,TKM,Informational Globalization,KOFInGIdj,63,70
Timor-Leste,TMP,Informational Globalization,KOFInGIdj,55,59
Tonga,TON,Informational Globalization,KOFInGIdj,68,72
Trinidad and Tobago,TTO,Informational Globalization,KOFInGIdj,80,85
Tunisia,TUN,Informational Globalization,KOFInGIdj,80,83
Turkey,TUR,Informational Globalization,KOFInGIdj,75,79
Tanzania,TZA,Informational Globalization,KOFInGIdj,46,50
Uganda,UGA,Informational Globalization,KOFInGIdj,43,45
Ukraine,UKR,Informational Globalization,KOFInGIdj,74,82
Uruguay,URY,Informational Globalization,KOFInGIdj,87,90
United States,USA,Informational Globalization,KOFInGIdj,91,94
Uzbekistan,UZB,Informational Globalization,KOFInGIdj,69,79
St Vincent and the Grenadines,VCT,Informational Globalization,KOFInGIdj,76,79
"Venezuela, RB",VEN,Informational Globalization,KOFInGIdj,70,73
Virgin Islands (US),VIR,Informational Globalization,KOFInGIdj,63,64
Vietnam,VNM,Informational Globalization,KOFInGIdj,65,72
Vanuatu,VUT,Informational Globalization,KOFInGIdj,59,65
West Bank and Gaza,WBG,Informational Globalization,KOFInGIdj,69,71
Samoa,WSM,Informational Globalization,KOFInGIdj,68,77
"Yemen, Rep",YEM,Informational Globalization,KOFInGIdj,51,52
South Africa,ZAF,Informational Globalization,KOFInGIdj,71,77
"Congo, Dem Rep",ZAR,Informational Globalization,KOFInGIdj,36,47
Zambia,ZMB,Informational Globalization,KOFInGIdj,45,49
Zimbabwe,ZWE,Informational Globalization,KOFInGIdj,48,49
